referencia,estado,municipio,poluente_emitido,quantidade
2021,SAO PAULO,DIADEMA,Óxidos de enxofre (SOx),5.9399999999999995
2021,PARAIBA,BELEM,Monóxido de carbono (CO),0.5
2021,AMAZONAS,ATALAIA DO NORTE,Material Particulado (MP),0.19
2021,MATO GROSSO DO SUL,BATAYPORA,Óxidos de nitrogênio (NOx),26.13
2021,MINAS GERAIS,CANAPOLIS,Óxidos de nitrogênio (NOx),120.10000000000001
2021,MINAS GERAIS,SILVIANOPOLIS,Óxidos de nitrogênio (NOx),0.72
2021,RIO DE JANEIRO,RIO DE JANEIRO,Monóxido de carbono (CO),183071.34
2021,PERNAMBUCO,SANTA MARIA DA BOA VISTA,Monóxido de carbono (CO),0.5
2021,RIO GRANDE DO SUL,CARLOS BARBOSA,Monóxido de carbono (CO),50.11
2021,SANTA CATARINA,CACADOR,Material Particulado (MP),13967.87
2021,RIO GRANDE DO SUL,DONA FRANCISCA,Material Particulado (MP),2.5
2021,PARANA,JANDAIA DO SUL,Óxidos de nitrogênio (NOx),690.16
2021,TOCANTINS,LAJEADO,Material Particulado (MP),0.05
2021,SAO PAULO,ITIRAPINA,Óxidos de nitrogênio (NOx),26.65
2021,PARANA,CIANORTE,Monóxido de carbono,66.24
2021,GOIAS,ITUMBIARA,Monóxido de carbono (CO),283.82
2021,SAO PAULO,APIAI,Material Particulado (MP),101.91999999999999
2021,MINAS GERAIS,CONFINS,Material Particulado (MP),0.06
2021,RIO GRANDE DO SUL,GRAVATAI,Óxidos de enxofre (SOx),4.5
2021,BAHIA,IBOTIRAMA,Material Particulado (MP),0.01
2021,CEARA,IBARETAMA,Material Particulado (MP),8.52
2021,BAHIA,CARINHANHA,Óxidos de nitrogênio (NOx),0.01
2021,BAHIA,BOM JESUS DA LAPA,Monóxido de carbono (CO),0.04
2021,MINAS GERAIS,MATEUS LEME,Monóxido de carbono (CO),22.47
2021,MINAS GERAIS,SANTA BARBARA,Material Particulado (MP),363.78000000000003
2021,SAO PAULO,JUNDIAI,Óxidos de nitrogênio (NOx),50428.98
2021,PARA,JURUTI,Material Particulado (MP),7.6
2021,PARANA,ARAUCARIA,Óxidos de nitrogênio (NOx),4676.859999999999
2021,RIO GRANDE DO SUL,TAQUARA,Material Particulado (MP),6.18
2021,PARANA,CERRO AZUL,Monóxido de carbono (CO),61.96
2021,BAHIA,ITAPETINGA,Monóxido de carbono (CO),3.4299999999999997
2021,MATO GROSSO DO SUL,VICENTINA,Material Particulado (MP),1.11
2021,RIO DE JANEIRO,SANTA MARIA MADALENA,Monóxido de carbono (CO),0.03
2021,SAO PAULO,LINS,Monóxido de carbono (CO),1.2
2021,SAO PAULO,GUATAPARA,Óxidos de nitrogênio (NOx),20
2021,PARANA,PARANAVAI,Monóxido de carbono (CO),1868.14
2021,PERNAMBUCO,GLORIA DO GOITA,Material Particulado (MP),450.09
2021,PARANA,SAO JORGE D'OESTE,Monóxido de carbono (CO),0.46
2021,MINAS GERAIS,CAMBUI,Óxidos de nitrogênio (NOx),0.01
2021,CEARA,RUSSAS,Monóxido de carbono (CO),37706.02
2021,SAO PAULO,BROTAS,Material Particulado (MP),175.60999999999999
2021,MATO GROSSO,ACORIZAL,Óxidos de nitrogênio (NOx),171.3
2021,RIO GRANDE DO SUL,CAMPO BOM,Óxidos de enxofre (SOx),143.71
2021,MINAS GERAIS,ESMERALDAS,Óxidos de enxofre (SOx),4.970000000000001
2021,SAO PAULO,SALTO GRANDE,Material Particulado (MP),0.01
2021,PARANA,PATO BRANCO,Monóxido de carbono (CO),2348.36
2021,MARANHAO,ACAILANDIA,Óxidos de nitrogênio (NOx),4.79
2021,RIO GRANDE DO SUL,CACHOEIRINHA,Monóxido de carbono (CO),25115.01
2021,MINAS GERAIS,CONCEICAO DO MATO DENTRO,Material Particulado (MP),1692.6
2021,MINAS GERAIS,SAO LOURENCO,Material Particulado (MP),80.5
2021,PARA,CAPANEMA,Óxidos de nitrogênio (NOx),324.83
2021,GOIAS,PLANALTINA,Material Particulado (MP),43.21
2021,ESPIRITO SANTO,AFONSO CLAUDIO,Óxidos de enxofre (SOx),0
2021,RIO GRANDE DO NORTE,JUCURUTU,Óxidos de enxofre (SOx),0.09
2021,SAO PAULO,MAUA,Óxidos de nitrogênio (NOx),803.17
2021,MINAS GERAIS,BRASOPOLIS,Monóxido de carbono (CO),0.1
2021,PARAIBA,SAO BENTO,Monóxido de carbono (CO),4.3
2021,SAO PAULO,SANTA GERTRUDES,Monóxido de carbono (CO),27502
2021,MINAS GERAIS,CARATINGA,Óxidos de nitrogênio (NOx),0.01
2021,GOIAS,PALMEIRAS DE GOIAS,Óxidos de nitrogênio (NOx),596.64
2021,RIO GRANDE DO SUL,HORIZONTINA,Material Particulado (MP),13.24
2021,PARANA,ITAPERUCU,Monóxido de carbono (CO),16.41
2021,RIO DE JANEIRO,JAPERI,Óxidos de enxofre (SOx),0.02
2021,MINAS GERAIS,PORTO FIRME,Material Particulado (MP),1.5
2021,MINAS GERAIS,BELO ORIENTE,Monóxido de carbono (CO),0.05
2021,RIO GRANDE DO SUL,ITAARA,Óxidos de enxofre (SOx),0.15
2021,CEARA,CARIRE,Óxidos de enxofre (SOx),660.96
2021,AMAZONAS,IRANDUBA,Monóxido de carbono (CO),1.05
2021,PARA,PRIMAVERA,Monóxido de carbono (CO),17.81
2021,RIO DE JANEIRO,RIO DE JANEIRO,Óxidos de nitrogênio (NOx),431623.62
2021,RIO GRANDE DO SUL,MARAU,Óxidos de enxofre (SOx),1.56
2021,PARAIBA,CAMPINA GRANDE,Monóxido de carbono (CO),819.67
2021,PERNAMBUCO,ITAQUITINGA,Monóxido de carbono (CO),0.37
2021,GOIAS,IPAMERI,Monóxido de carbono (CO),3.5
2021,PARANA,QUATRO PONTES,Monóxido de carbono (CO),1441.28
2021,SAO PAULO,CONCHAL,Material Particulado (MP),26.53
2021,MINAS GERAIS,ITAUNA,Óxidos de nitrogênio (NOx),186.43999999999997
2021,RIO DE JANEIRO,TRES RIOS,Material Particulado (MP),2.35
2021,PARANA,RONDON,Material Particulado (MP),3252.7
2021,PARANA,FAZENDA RIO GRANDE,Óxidos de nitrogênio (NOx),37.74999999999999
2021,MARANHAO,ITAPECURU MIRIM,Material Particulado (MP),100.8
2021,RIO GRANDE DO SUL,ALEGRETE,Óxidos de nitrogênio (NOx),0.12
2021,PARANA,SANTA CRUZ DE MONTE CASTELO,Monóxido de carbono (CO),20.68
2021,MINAS GERAIS,DIVINOPOLIS,Óxidos de nitrogênio (NOx),63.879999999999995
2021,ESPIRITO SANTO,SAO GABRIEL DA PALHA,Material Particulado (MP),4.84
2021,MINAS GERAIS,ITUIUTABA,Material Particulado (MP),927.98
2021,ACRE,BRASILEIA,Óxidos de enxofre (SOx),0.02
2021,PARANA,CALIFORNIA,Monóxido de carbono (CO),0.08
2021,MATO GROSSO,BARRA DO BUGRES,Óxidos de nitrogênio (NOx),0.01
2021,RIO GRANDE DO SUL,GUAIBA,Óxidos de enxofre (SOx),406.88
2021,MINAS GERAIS,JECEABA,Óxidos de enxofre (SOx),54.51
2021,RIO GRANDE DO SUL,FLORES DA CUNHA,Óxidos de enxofre (SOx),0
2021,MINAS GERAIS,DATAS,Material Particulado (MP),0.01
2021,BAHIA,TEIXEIRA DE FREITAS,Material Particulado (MP),1.99
2021,RIO GRANDE DO SUL,UNISTALDA,Material Particulado (MP),0.5
2021,PARANA,ANTONINA,Óxidos de nitrogênio (NOx),1.16
2021,PARA,JURUTI,Óxidos de nitrogênio (NOx),1102.13
2021,PERNAMBUCO,AFRANIO,Monóxido de carbono (CO),11
2021,MINAS GERAIS,CAPITAO ENEAS,Material Particulado (MP),167.2
2021,SAO PAULO,NOVA CAMPINA,Óxidos de nitrogênio (NOx),443.7
2021,MINAS GERAIS,PASSOS,Monóxido de carbono (CO),20.009999999999998
2021,SANTA CATARINA,JAGUARUNA,Óxidos de enxofre (SOx),7.69
2021,SANTA CATARINA,CRICIUMA,Óxidos de nitrogênio (NOx),939.0600000000001
2021,MINAS GERAIS,BOM JESUS DO AMPARO,Óxidos de enxofre (SOx),0.86
2021,PERNAMBUCO,SERRA TALHADA,Óxidos de enxofre (SOx),0
2021,MATO GROSSO,CONFRESA,Óxidos de nitrogênio (NOx),56.019999999999996
2021,SAO PAULO,BARRETOS,Material Particulado (MP),25073.03
2021,SAO PAULO,VALENTIM GENTIL,Material Particulado (MP),1.01
2021,CEARA,ACOPIARA,Monóxido de carbono (CO),2506.1
2021,MATO GROSSO,ARAPUTANGA,Material Particulado (MP),6.6
2021,MINAS GERAIS,SANTA RITA DE CALDAS,Material Particulado (MP),0.04
2021,RIO GRANDE DO SUL,ELDORADO DO SUL,Óxidos de enxofre (SOx),0.01
2021,SAO PAULO,CAJATI,Óxidos de enxofre (SOx),271.38
2021,MINAS GERAIS,BETIM,Monóxido de carbono (CO),1868.7399999999998
2021,SANTA CATARINA,BOTUVERA,Óxidos de enxofre (SOx),0.55
2021,MARANHAO,COLINAS,Óxidos de nitrogênio (NOx),1.23
2021,MINAS GERAIS,PERDOES,Material Particulado (MP),58.83
2021,MINAS GERAIS,PIUMHI,Material Particulado (MP),29.05
2021,SANTA CATARINA,CAMPOS NOVOS,Óxidos de enxofre (SOx),0.62
2021,PARANA,CEU AZUL,Material Particulado (MP),80.32000000000001
2021,GOIAS,BRITANIA,Material Particulado (MP),0.08
2021,MINAS GERAIS,CORONEL FABRICIANO,Óxidos de enxofre (SOx),0.71
2021,RIO GRANDE DO NORTE,ASSU,Material Particulado (MP),5560.02
2021,MINAS GERAIS,GUIMARANIA,Óxidos de nitrogênio (NOx),75
2021,MINAS GERAIS,CURVELO,Óxidos de nitrogênio (NOx),0
2021,SANTA CATARINA,ITA,Material Particulado (MP),30.3
2021,MATO GROSSO,PARANATINGA,Material Particulado (MP),2.66
2021,BAHIA,ITABELA,Material Particulado (MP),0.05
2021,MINAS GERAIS,VICOSA,Óxidos de enxofre (SOx),1.95
2021,SAO PAULO,CAMPO LIMPO PAULISTA,Monóxido de carbono (CO),35
2021,SAO PAULO,ITUPEVA,Monóxido de carbono (CO),165.02
2021,PARANA,CAMPO LARGO,Material Particulado (MP),139.86
2021,GOIAS,MINACU,Monóxido de carbono (CO),0
2021,BAHIA,NOVA SOURE,Óxidos de nitrogênio (NOx),6.74
2021,RIO DE JANEIRO,TRES RIOS,Monóxido de carbono (CO),0.03
2021,MINAS GERAIS,MATUTINA,Material Particulado (MP),36
2021,PERNAMBUCO,CABO DE SANTO AGOSTINHO,Monóxido de carbono (CO),1768.91
2021,GOIAS,BRITANIA,Monóxido de carbono (CO),0.05
2021,SAO PAULO,LUCELIA,Óxidos de nitrogênio (NOx),0.01
2021,MINAS GERAIS,IBIRITE,Óxidos de nitrogênio (NOx),490.33
2021,PERNAMBUCO,CABROBO,Óxidos de nitrogênio (NOx),28
2021,SANTA CATARINA,DONA EMMA,Monóxido de carbono (CO),134.8
2021,BAHIA,CACULE,Material Particulado (MP),0.03
2021,CEARA,JAGUARIBE,Monóxido de carbono (CO),0.09
2021,BAHIA,SAO SEBASTIAO DO PASSE,Óxidos de enxofre (SOx),0
2021,SAO PAULO,CERQUEIRA CESAR,Material Particulado (MP),276.93
2021,PARANA,CAMPO LARGO,Óxidos de enxofre (SOx),0
2021,ACRE,JORDAO,Material Particulado (MP),0.1
2021,RIO GRANDE DO SUL,URUGUAIANA,Material Particulado (MP),85.04
2021,PARANA,ANDIRA,Óxidos de nitrogênio (NOx),0.04
2021,MINAS GERAIS,OURO FINO,Óxidos de enxofre (SOx),0.04
2021,SANTA CATARINA,NOVA VENEZA,Monóxido de carbono (CO),25789.82
2021,BAHIA,CONCEICAO DO JACUIPE,Material Particulado (MP),18.84
2021,SAO PAULO,JARDINOPOLIS,Monóxido de carbono (CO),1.05
2021,MINAS GERAIS,SAO FRANCISCO DE PAULA,Material Particulado (MP),0.03
2021,PERNAMBUCO,LIMOEIRO,Monóxido de carbono (CO),10.01
2021,TOCANTINS,XAMBIOA,Óxidos de nitrogênio (NOx),884.05
2021,PARAIBA,GUARABIRA,Óxidos de nitrogênio (NOx),5.21
2021,PARANA,IVATE,Óxidos de nitrogênio (NOx),254
2021,SAO PAULO,RIO GRANDE DA SERRA,Óxidos de nitrogênio (NOx),1.83
2021,MINAS GERAIS,JUATUBA,Óxidos de enxofre (SOx),0
2021,SAO PAULO,RAFARD,Monóxido de carbono (CO),0.02
2021,PARAIBA,ALHANDRA,Material Particulado (MP),70.31
2021,PARANA,SERRANOPOLIS DO IGUACU,Material Particulado (MP),0.1
2021,CEARA,FRECHEIRINHA,Óxidos de nitrogênio (NOx),209.32
2021,PARANA,IRATI,Material Particulado (MP),9
2021,PARANA,BALSA NOVA,Material Particulado (MP),1028.34
2021,PARA,BELEM,Monóxido de carbono (CO),1030.02
2021,AMAZONAS,HUMAITA,Óxidos de nitrogênio (NOx),95.29
2021,SAO PAULO,RIFAINA,Óxidos de nitrogênio (NOx),0.02
2021,SAO PAULO,MOCOCA,Óxidos de nitrogênio (NOx),129.98000000000002
2021,SAO PAULO,PIRAPORA DO BOM JESUS,Material Particulado (MP),174.32999999999998
2021,PARA,OURILANDIA DO NORTE,Monóxido de carbono (CO),2533.14
2021,BAHIA,PINDAI,Material Particulado (MP),0.01
2021,SAO PAULO,ITABERA,Material Particulado (MP),0.37
2021,MINAS GERAIS,SANTO ANTONIO DO AMPARO,Material Particulado (MP),150
2021,PERNAMBUCO,BUIQUE,Material Particulado (MP),4878.48
2021,MINAS GERAIS,VIRGEM DA LAPA,Material Particulado (MP),0
2021,SAO PAULO,POMPEIA,Monóxido de carbono (CO),4332.8
2021,MINAS GERAIS,OURO PRETO,Óxidos de enxofre (SOx),101.33
2021,PARA,BENEVIDES,Óxidos de enxofre (SOx),285.82
2021,BAHIA,PALMAS DE MONTE ALTO,Monóxido de carbono (CO),0.02
2021,MATO GROSSO,RONDONOPOLIS,Óxidos de enxofre (SOx),1421.9299999999998
2021,MINAS GERAIS,AGUAS FORMOSAS,Material Particulado (MP),4.33
2021,SAO PAULO,SANDOVALINA,Material Particulado (MP),511.52
2021,CEARA,AMONTADA,Monóxido de carbono (CO),20
2021,SANTA CATARINA,BALNEARIO BARRA DO SUL,Material Particulado (MP),28.38
2021,MARANHAO,DAVINOPOLIS,Material Particulado (MP),0.01
2021,TOCANTINS,GURUPI,Material Particulado (MP),1.06
2021,PARANA,APUCARANA,Material Particulado (MP),211.72
2021,RIO GRANDE DO SUL,NAO-ME-TOQUE,Monóxido de carbono (CO),0
2021,RIO DE JANEIRO,ITAOCARA,Material Particulado (MP),0.19
2021,RONDONIA,TEIXEIROPOLIS,Monóxido de carbono (CO),200
2021,SAO PAULO,PORTO FELIZ,Monóxido de carbono (CO),372.03000000000003
2021,SAO PAULO,SAO JOAO DA BOA VISTA,Óxidos de nitrogênio (NOx),123.48
2021,PARANA,BALSA NOVA,Óxidos de enxofre (SOx),956.16
2021,RIO GRANDE DO NORTE,SAO GONCALO DO AMARANTE,Óxidos de enxofre (SOx),0
2021,MINAS GERAIS,CATAGUASES,Óxidos de enxofre (SOx),3.41
2021,GOIAS,CAMPINACU,Material Particulado (MP),0.01
2021,SANTA CATARINA,GAROPABA,Material Particulado (MP),233.13
2021,CEARA,SAO GONCALO DO AMARANTE,Óxidos de nitrogênio (NOx),10159.62
2021,PARANA,BOM SUCESSO DO SUL,Monóxido de carbono (CO),89.18
2021,SANTA CATARINA,TUBARAO,Monóxido de carbono (CO),9.58
2021,RIO DE JANEIRO,ITATIAIA,Material Particulado (MP),14.27
2021,MINAS GERAIS,RITAPOLIS,Material Particulado (MP),1.31
2021,SAO PAULO,CARAGUATATUBA,Óxidos de nitrogênio (NOx),137.74
2021,BAHIA,MADRE DE DEUS,Óxidos de nitrogênio (NOx),0
2021,GOIAS,ALEXANIA,Monóxido de carbono (CO),0.01
2021,PERNAMBUCO,BOM CONSELHO,Material Particulado (MP),27.23
2021,MATO GROSSO DO SUL,IGUATEMI,Material Particulado (MP),15.3
2021,SAO PAULO,LOUVEIRA,Monóxido de carbono (CO),5.75
2021,PARANA,PIEN,Óxidos de enxofre (SOx),101
2021,MATO GROSSO DO SUL,PONTA PORA,Monóxido de carbono (CO),1586.79
2021,SANTA CATARINA,RIO DO SUL,Material Particulado (MP),748.7500000000002
2021,PARAIBA,POCINHOS,Material Particulado (MP),0.09
2021,MINAS GERAIS,UNAI,Material Particulado (MP),2.4000000000000004
2021,BAHIA,SANTA MARIA DA VITORIA,Material Particulado (MP),4.289999999999999
2021,SERGIPE,ESTANCIA,Material Particulado (MP),26.450000000000003
2021,MINAS GERAIS,SAO JOAQUIM DE BICAS,Material Particulado (MP),153.11
2021,PERNAMBUCO,IPOJUCA,Material Particulado (MP),278.77
2021,SAO PAULO,SANTA ISABEL,Material Particulado (MP),0.92
2021,MINAS GERAIS,SANTANA DO JACARE,Monóxido de carbono (CO),5.07
2021,AMAZONAS,ATALAIA DO NORTE,Óxidos de nitrogênio (NOx),0.75
2021,SAO PAULO,MARAPOAMA,Material Particulado (MP),283.04
2021,SAO PAULO,CAJURU,Monóxido de carbono (CO),4800
2021,SAO PAULO,ARACARIGUAMA,Material Particulado (MP),224.12
2021,MINAS GERAIS,RIBEIRAO DAS NEVES,Óxidos de nitrogênio (NOx),535.66
2021,SAO PAULO,ESTIVA GERBI,Material Particulado (MP),11.51
2021,PARANA,JACAREZINHO,Óxidos de enxofre (SOx),40.480000000000004
2021,PARANA,PORECATU,Monóxido de carbono (CO),7.2
2021,MINAS GERAIS,MIRAI,Monóxido de carbono (CO),13.14
2021,GOIAS,TURVELANDIA,Material Particulado (MP),1072
2021,SAO PAULO,LEME,Monóxido de carbono (CO),189.5
2021,RIO GRANDE DO SUL,CONSTANTINA,Material Particulado (MP),0.08
2021,RIO DE JANEIRO,BARRA MANSA,Monóxido de carbono (CO),4.82
2021,SAO PAULO,BURITAMA,Material Particulado (MP),0
2021,CEARA,GROAIRAS,Óxidos de nitrogênio (NOx),40.32
2021,MATO GROSSO DO SUL,GLORIA DE DOURADOS,Material Particulado (MP),3
2021,MATO GROSSO DO SUL,SIDROLANDIA,Material Particulado (MP),16.32
2021,GOIAS,ALEXANIA,Óxidos de enxofre (SOx),0.96
2021,SANTA CATARINA,MARACAJA,Óxidos de nitrogênio (NOx),0.55
2021,SAO PAULO,VALINHOS,Material Particulado (MP),45.37
2021,SAO PAULO,CERQUILHO,Monóxido de carbono (CO),2401.07
2021,MARANHAO,ANAJATUBA,Óxidos de nitrogênio (NOx),2694.38
2021,ESPIRITO SANTO,FUNDAO,Material Particulado (MP),157.23999999999998
2021,SAO PAULO,BATATAIS,Monóxido de carbono (CO),5298.91
2021,MINAS GERAIS,CONSELHEIRO PENA,Material Particulado (MP),0.96
2021,SAO PAULO,ANGATUBA,Óxidos de nitrogênio (NOx),95.97
2021,AMAZONAS,PRESIDENTE FIGUEIREDO,Material Particulado (MP),265.46
2021,SAO PAULO,MONTE ALTO,Material Particulado (MP),9.67
2021,SAO PAULO,SANTANA DE PARNAIBA,Monóxido de carbono (CO),1.07
2021,PARA,XINGUARA,Óxidos de nitrogênio (NOx),1.73
2021,RIO GRANDE DO NORTE,CARNAUBAIS,Monóxido de carbono (CO),0.16
2021,SAO PAULO,AGUDOS,Material Particulado (MP),279.32
2021,MINAS GERAIS,UBERLANDIA,Óxidos de enxofre (SOx),43.41999999999999
2021,MINAS GERAIS,CURVELO,Material Particulado (MP),78.45000000000002
2021,PERNAMBUCO,ABREU E LIMA,Material Particulado (MP),1003.81
2021,PERNAMBUCO,TABIRA,Óxidos de nitrogênio (NOx),0.28
2021,SAO PAULO,VARGEM GRANDE DO SUL,Monóxido de carbono (CO),956.7
2021,SAO PAULO,PAULINIA,Monóxido de carbono (CO),2937.8900000000003
2021,SAO PAULO,NAZARE PAULISTA,Material Particulado (MP),0
2021,SAO PAULO,BEBEDOURO,Monóxido de carbono (CO),119.11
2021,SANTA CATARINA,CATANDUVAS,Monóxido de carbono (CO),66.77
2021,SAO PAULO,LENCOIS PAULISTA,Óxidos de enxofre (SOx),87.37
2021,GOIAS,VILA PROPICIO,Monóxido de carbono (CO),2.1
2021,PERNAMBUCO,TIMBAUBA,Óxidos de nitrogênio (NOx),1.46
2021,MINAS GERAIS,OURO BRANCO,Monóxido de carbono (CO),0
2021,RIO DE JANEIRO,DUAS BARRAS,Monóxido de carbono (CO),1
2021,BAHIA,SANTO ESTEVAO,Material Particulado (MP),0.76
2021,MINAS GERAIS,CORONEL FABRICIANO,Óxidos de nitrogênio (NOx),0.24
2021,SAO PAULO,ITAPIRA,Óxidos de nitrogênio (NOx),0.38
2021,PARANA,FRANCISCO BELTRAO,Material Particulado (MP),85.10000000000001
2021,MINAS GERAIS,COROMANDEL,Monóxido de carbono (CO),0.15000000000000002
2021,SANTA CATARINA,IBIRAMA,Material Particulado (MP),38.01
2021,PARANA,SIQUEIRA CAMPOS,Material Particulado (MP),0
2021,SAO PAULO,APIAI,Óxidos de nitrogênio (NOx),721.1
2021,PERNAMBUCO,FERREIROS,Material Particulado (MP),475.55
2021,SANTA CATARINA,BALNEARIO GAIVOTA,Material Particulado (MP),0
2021,SAO PAULO,GUAICARA,Material Particulado (MP),2328.2
2021,GOIAS,PEROLANDIA,Óxidos de nitrogênio (NOx),630.4
2021,RIO GRANDE DO NORTE,NATAL,Monóxido de carbono (CO),188.43
2021,RIO GRANDE DO SUL,CAPAO DO LEAO,Material Particulado (MP),2.59
2021,MATO GROSSO,BARRA DO GARCAS,Material Particulado (MP),393.03
2021,PARAIBA,PITIMBU,Óxidos de nitrogênio (NOx),2196.2
2021,SANTA CATARINA,JOINVILLE,Monóxido de carbono (CO),47447.750000000015
2021,SANTA CATARINA,NOVA ITABERABA,Monóxido de carbono (CO),144.84
2021,PARANA,CURITIBA,Óxidos de nitrogênio (NOx),415.35
2021,BAHIA,PIATA,Material Particulado (MP),0.21000000000000002
2021,RIO GRANDE DO NORTE,APODI,Óxidos de nitrogênio (NOx),0.06
2021,SAO PAULO,MORUNGABA,Monóxido de carbono (CO),2
2021,SANTA CATARINA,ARABUTA,Monóxido de carbono (CO),44000
2021,SAO PAULO,ARUJA,Material Particulado (MP),8.75
2021,SAO PAULO,CASTILHO,Material Particulado (MP),298
2021,PARA,OURILANDIA DO NORTE,Óxidos de enxofre (SOx),539.57
2021,SANTA CATARINA,SAO LUDGERO,Óxidos de enxofre (SOx),0.03
2021,SAO PAULO,ITUVERAVA,Óxidos de nitrogênio (NOx),3.65
2021,RIO DE JANEIRO,TERESOPOLIS,Óxidos de nitrogênio (NOx),8.9
2021,SANTA CATARINA,TURVO,Material Particulado (MP),69
2021,BAHIA,CAETITE,Monóxido de carbono (CO),0.03
2021,RIO DE JANEIRO,RIO DE JANEIRO,Material Particulado (MP),3298.0199999999986
2021,CEARA,CRATEUS,Material Particulado (MP),444.08
2021,SANTA CATARINA,CAMBORIU,Monóxido de carbono (CO),5.59
2021,GOIAS,EDEALINA,Material Particulado (MP),13.86
2021,MATO GROSSO DO SUL,ARAL MOREIRA,Material Particulado (MP),70.1
2021,SAO PAULO,JARINU,Material Particulado (MP),0
2021,RIO GRANDE DO SUL,CAXIAS DO SUL,Monóxido de carbono (CO),370958.78
2021,MATO GROSSO,MIRASSOL D'OESTE,Material Particulado (MP),337.64
2021,SANTA CATARINA,ARMAZEM,Monóxido de carbono (CO),1.01
2021,BAHIA,PALMAS DE MONTE ALTO,Óxidos de nitrogênio (NOx),0.02
2021,MINAS GERAIS,RAUL SOARES,Material Particulado (MP),0.71
2021,RIO GRANDE DO SUL,CAXIAS DO SUL,Óxidos de nitrogênio (NOx),370806.64
2021,ALAGOAS,LAGOA DA CANOA,Material Particulado (MP),76.75
2021,CEARA,SOBRAL,Material Particulado (MP),115.54000000000002
2021,BAHIA,TERRA NOVA,Material Particulado (MP),68.46
2021,CEARA,QUIXERAMOBIM,Monóxido de carbono (CO),2306.8900000000003
2021,MINAS GERAIS,ITAJUBA,Material Particulado (MP),21.580000000000005
2021,SAO PAULO,SAO PAULO,Óxidos de enxofre (SOx),1179.2099999999998
2021,RIO GRANDE DO NORTE,CARNAUBAIS,Óxidos de nitrogênio (NOx),1.04
2021,SAO PAULO,ITUVERAVA,Material Particulado (MP),8.65
2021,RIO GRANDE DO SUL,SAO LOURENCO DO SUL,Monóxido de carbono (CO),0.01
2021,GOIAS,QUIRINOPOLIS,Óxidos de nitrogênio (NOx),1497.9
2021,RIO GRANDE DO SUL,SEBERI,Monóxido de carbono (CO),0.3
2021,SANTA CATARINA,MONDAI,Material Particulado (MP),0.9
2021,MINAS GERAIS,PAPAGAIOS,Material Particulado (MP),3.46
2021,SAO PAULO,JUNQUEIROPOLIS,Material Particulado (MP),744.59
2021,MATO GROSSO,MIRASSOL D'OESTE,Monóxido de carbono (CO),80.19
2021,CEARA,PACAJUS,Óxidos de enxofre (SOx),262.02
2021,RIO GRANDE DO SUL,SANTO CRISTO,Monóxido de carbono (CO),0
2021,SAO PAULO,SAO CARLOS,Óxidos de enxofre (SOx),3.2499999999999996
2021,SAO PAULO,TANABI,Material Particulado (MP),259.17
2021,CEARA,LIMOEIRO DO NORTE,Óxidos de nitrogênio (NOx),1772.56
2021,SAO PAULO,LIMEIRA,Material Particulado (MP),850.11
2021,RONDONIA,PIMENTA BUENO,Material Particulado (MP),16.05
2021,AMAZONAS,TABATINGA,Material Particulado (MP),600
2021,SANTA CATARINA,NOVA TRENTO,Material Particulado (MP),106.21000000000001
2021,SAO PAULO,RANCHARIA,Material Particulado (MP),1.45
2021,SAO PAULO,SANTA ALBERTINA,Material Particulado (MP),920.02
2021,MINAS GERAIS,SAO GONCALO DO PARA,Monóxido de carbono (CO),0.01
2021,MINAS GERAIS,ARAGUARI,Óxidos de nitrogênio (NOx),18.6
2021,MATO GROSSO,COLNIZA,Óxidos de nitrogênio (NOx),28.409999999999997
2021,BAHIA,BARREIRAS,Óxidos de enxofre (SOx),1.2
2021,PARA,BREU BRANCO,Monóxido de carbono (CO),117.89
2021,MINAS GERAIS,CARMO DO CAJURU,Monóxido de carbono (CO),350383.3
2021,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,Material Particulado (MP),4.27
2021,MINAS GERAIS,CARVALHOS,Monóxido de carbono (CO),75
2021,SAO PAULO,ITUPEVA,Material Particulado (MP),31.37
2021,MINAS GERAIS,SAO SEBASTIAO DO RIO VERDE,Material Particulado (MP),0.11
2021,SAO PAULO,SANTA CLARA D'OESTE,Óxidos de enxofre (SOx),0.5
2021,BAHIA,ITAPETINGA,Óxidos de enxofre (SOx),944.89
2021,SERGIPE,ARACAJU,Óxidos de nitrogênio (NOx),31.77
2021,GOIAS,CEZARINA,Material Particulado (MP),112.35
2021,SAO PAULO,IPEUNA,Outros fluoretos,63948
2021,TOCANTINS,ARAGUAINA,Óxidos de nitrogênio (NOx),19.279999999999998
2021,BAHIA,SERRA DO RAMALHO,Óxidos de nitrogênio (NOx),0.01
2021,GOIAS,TRINDADE,Material Particulado (MP),11.87
2021,PARANA,SANTA CRUZ DE MONTE CASTELO,Material Particulado (MP),0.1
2021,BAHIA,GENTIO DO OURO,Monóxido de carbono (CO),9.7
2021,SANTA CATARINA,GRAVATAL,Monóxido de carbono (CO),1
2021,RIO GRANDE DO SUL,MONTAURI,Material Particulado (MP),0.52
2021,RIO GRANDE DO SUL,VENANCIO AIRES,Óxidos de nitrogênio (NOx),14.52
2021,RIO GRANDE DO SUL,SAO MARCOS,Material Particulado (MP),3.559999999999999
2021,MINAS GERAIS,SACRAMENTO,Monóxido de carbono (CO),508.84000000000003
2021,RONDONIA,CACOAL,Monóxido de carbono (CO),0.52
